county,date,measures,data_set_id
Lackawanna,2015-06-01,"{""jobs_pledged_to_be_created"":25,""jobs_pledged_to_be_retained"":5,""total_jobs"":30}",1
Lackawanna,2015-06-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":10,""total_jobs"":11}",1
Lackawanna,2015-06-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":20,""total_jobs"":20}",1
Lackawanna,2015-06-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":400,""total_jobs"":400}",1
Lackawanna,2015-06-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":480,""total_jobs"":480}",1
Lackawanna,2015-05-01,"{""jobs_pledged_to_be_created"":4,""jobs_pledged_to_be_retained"":0,""total_jobs"":4}",1
Lackawanna,2015-10-01,"{""jobs_pledged_to_be_created"":2,""jobs_pledged_to_be_retained"":33,""total_jobs"":35}",1
Lackawanna,2015-09-01,"{""jobs_pledged_to_be_created"":2,""jobs_pledged_to_be_retained"":80,""total_jobs"":82}",1
Lackawanna,2015-09-01,"{""jobs_pledged_to_be_created"":20,""jobs_pledged_to_be_retained"":226,""total_jobs"":246}",1
Lackawanna,2016-08-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":3,""total_jobs"":3}",1
Lackawanna,2016-08-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":12,""total_jobs"":13}",1
Lackawanna,2016-08-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":14,""total_jobs"":14}",1
Lackawanna,2016-02-01,"{""jobs_pledged_to_be_created"":30,""jobs_pledged_to_be_retained"":148,""total_jobs"":178}",1
Lackawanna,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":2,""total_jobs"":2}",1
Lackawanna,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":3,""total_jobs"":3}",1
Lackawanna,2016-07-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":5,""total_jobs"":6}",1
Lackawanna,2016-07-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":24,""total_jobs"":25}",1
Lackawanna,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":26,""total_jobs"":26}",1
Lackawanna,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":38,""total_jobs"":38}",1
Lackawanna,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":150,""total_jobs"":150}",1
Lackawanna,2016-06-01,"{""jobs_pledged_to_be_created"":140,""jobs_pledged_to_be_retained"":0,""total_jobs"":140}",1
Lackawanna,2016-11-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":128,""total_jobs"":128}",1
Lackawanna,2016-10-01,"{""jobs_pledged_to_be_created"":550,""jobs_pledged_to_be_retained"":6,""total_jobs"":556}",1
Lackawanna,2016-09-01,"{""jobs_pledged_to_be_created"":100,""jobs_pledged_to_be_retained"":112,""total_jobs"":212}",1
Lancaster,2015-04-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":0,""total_jobs"":1}",1
Lancaster,2015-04-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1,""total_jobs"":1}",1
Lancaster,2015-08-01,"{""jobs_pledged_to_be_created"":10,""jobs_pledged_to_be_retained"":32,""total_jobs"":42}",1
Lancaster,2015-12-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":80,""total_jobs"":80}",1
Lancaster,2015-12-01,"{""jobs_pledged_to_be_created"":41,""jobs_pledged_to_be_retained"":130,""total_jobs"":171}",1
Lancaster,2015-12-01,"{""jobs_pledged_to_be_created"":41,""jobs_pledged_to_be_retained"":177,""total_jobs"":218}",1
Lancaster,2015-02-01,"{""jobs_pledged_to_be_created"":4,""jobs_pledged_to_be_retained"":8,""total_jobs"":12}",1
Lancaster,2015-01-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1,""total_jobs"":1}",1
Lancaster,2015-01-01,"{""jobs_pledged_to_be_created"":25,""jobs_pledged_to_be_retained"":7278,""total_jobs"":7303}",1
Lancaster,2015-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1,""total_jobs"":1}",1
Lancaster,2015-06-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":26,""total_jobs"":31}",1
Lancaster,2015-06-01,"{""jobs_pledged_to_be_created"":23,""jobs_pledged_to_be_retained"":57,""total_jobs"":80}",1
Lancaster,2015-03-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":365,""total_jobs"":365}",1
Lancaster,2015-11-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":2,""total_jobs"":2}",1
Lancaster,2015-09-01,"{""jobs_pledged_to_be_created"":3,""jobs_pledged_to_be_retained"":0,""total_jobs"":3}",1
Lancaster,2015-09-01,"{""jobs_pledged_to_be_created"":10,""jobs_pledged_to_be_retained"":0,""total_jobs"":10}",1
Lancaster,2015-09-01,"{""jobs_pledged_to_be_created"":41,""jobs_pledged_to_be_retained"":0,""total_jobs"":41}",1
Lancaster,2015-09-01,"{""jobs_pledged_to_be_created"":50,""jobs_pledged_to_be_retained"":0,""total_jobs"":50}",1
Lancaster,2015-09-01,"{""jobs_pledged_to_be_created"":112,""jobs_pledged_to_be_retained"":0,""total_jobs"":112}",1
Lancaster,2015-09-01,"{""jobs_pledged_to_be_created"":150,""jobs_pledged_to_be_retained"":0,""total_jobs"":150}",1
Lancaster,2015-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1,""total_jobs"":1}",1
Lancaster,2015-09-01,"{""jobs_pledged_to_be_created"":9,""jobs_pledged_to_be_retained"":3,""total_jobs"":12}",1
Lancaster,2015-09-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":5,""total_jobs"":10}",1
Lancaster,2015-09-01,"{""jobs_pledged_to_be_created"":72,""jobs_pledged_to_be_retained"":116,""total_jobs"":188}",1
Lancaster,2016-08-01,"{""jobs_pledged_to_be_created"":3,""jobs_pledged_to_be_retained"":3,""total_jobs"":6}",1
Lancaster,2016-01-01,"{""jobs_pledged_to_be_created"":100,""jobs_pledged_to_be_retained"":0,""total_jobs"":100}",1
Lancaster,2016-01-01,"{""jobs_pledged_to_be_created"":3,""jobs_pledged_to_be_retained"":4,""total_jobs"":7}",1
Lancaster,2016-01-01,"{""jobs_pledged_to_be_created"":2,""jobs_pledged_to_be_retained"":10,""total_jobs"":12}",1
Lancaster,2016-07-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":1,""total_jobs"":2}",1
Lancaster,2016-07-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":14,""total_jobs"":15}",1
Lancaster,2016-07-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":21,""total_jobs"":22}",1
Lancaster,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":400,""total_jobs"":400}",1
Lancaster,2016-06-01,"{""jobs_pledged_to_be_created"":6,""jobs_pledged_to_be_retained"":42,""total_jobs"":48}",1
Lancaster,2016-03-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1,""total_jobs"":1}",1
Lancaster,2016-03-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":4,""total_jobs"":9}",1
Lancaster,2016-03-01,"{""jobs_pledged_to_be_created"":100,""jobs_pledged_to_be_retained"":195,""total_jobs"":295}",1
Lancaster,2016-05-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1,""total_jobs"":1}",1
Lancaster,2016-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":1,""total_jobs"":1}",1
Lancaster,2016-10-01,"{""jobs_pledged_to_be_created"":2,""jobs_pledged_to_be_retained"":17,""total_jobs"":19}",1
Lancaster,2016-09-01,"{""jobs_pledged_to_be_created"":20,""jobs_pledged_to_be_retained"":0,""total_jobs"":20}",1
Lancaster,2016-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":4,""total_jobs"":4}",1
Lancaster,2016-09-01,"{""jobs_pledged_to_be_created"":7,""jobs_pledged_to_be_retained"":6,""total_jobs"":13}",1
Lawrence,2016-08-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":3,""total_jobs"":3}",1
Lawrence,2016-06-01,"{""jobs_pledged_to_be_created"":15,""jobs_pledged_to_be_retained"":0,""total_jobs"":15}",1
Lawrence,2016-10-01,"{""jobs_pledged_to_be_created"":120,""jobs_pledged_to_be_retained"":10,""total_jobs"":130}",1
Lebanon,2016-06-01,"{""jobs_pledged_to_be_created"":131,""jobs_pledged_to_be_retained"":0,""total_jobs"":131}",1
Lehigh,2015-07-01,"{""jobs_pledged_to_be_created"":100,""jobs_pledged_to_be_retained"":410,""total_jobs"":510}",1
Lehigh,2015-06-01,"{""jobs_pledged_to_be_created"":53,""jobs_pledged_to_be_retained"":52,""total_jobs"":105}",1
Lehigh,2015-03-01,"{""jobs_pledged_to_be_created"":50,""jobs_pledged_to_be_retained"":5,""total_jobs"":55}",1
Lehigh,2015-03-01,"{""jobs_pledged_to_be_created"":25,""jobs_pledged_to_be_retained"":58,""total_jobs"":83}",1
Lehigh,2016-04-01,"{""jobs_pledged_to_be_created"":100,""jobs_pledged_to_be_retained"":135,""total_jobs"":235}",1
Lehigh,2016-02-01,"{""jobs_pledged_to_be_created"":8,""jobs_pledged_to_be_retained"":11,""total_jobs"":19}",1
Lehigh,2016-07-01,"{""jobs_pledged_to_be_created"":176,""jobs_pledged_to_be_retained"":0,""total_jobs"":176}",1
Lehigh,2016-06-01,"{""jobs_pledged_to_be_created"":8,""jobs_pledged_to_be_retained"":20,""total_jobs"":28}",1
Lehigh,2016-03-01,"{""jobs_pledged_to_be_created"":27,""jobs_pledged_to_be_retained"":0,""total_jobs"":27}",1
Lehigh,2016-10-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":55,""total_jobs"":56}",1
Lehigh,2016-09-01,"{""jobs_pledged_to_be_created"":75,""jobs_pledged_to_be_retained"":0,""total_jobs"":75}",1
Lehigh,2016-09-01,"{""jobs_pledged_to_be_created"":17,""jobs_pledged_to_be_retained"":27,""total_jobs"":44}",1
Luzerne,2015-08-01,"{""jobs_pledged_to_be_created"":4,""jobs_pledged_to_be_retained"":0,""total_jobs"":4}",1
Luzerne,2015-08-01,"{""jobs_pledged_to_be_created"":25,""jobs_pledged_to_be_retained"":0,""total_jobs"":25}",1
Luzerne,2015-08-01,"{""jobs_pledged_to_be_created"":80,""jobs_pledged_to_be_retained"":0,""total_jobs"":80}",1
Luzerne,2015-08-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":4,""total_jobs"":5}",1
Luzerne,2015-08-01,"{""jobs_pledged_to_be_created"":50,""jobs_pledged_to_be_retained"":10,""total_jobs"":60}",1
Luzerne,2015-08-01,"{""jobs_pledged_to_be_created"":20,""jobs_pledged_to_be_retained"":23,""total_jobs"":43}",1
Luzerne,2015-08-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":26,""total_jobs"":26}",1
Luzerne,2015-08-01,"{""jobs_pledged_to_be_created"":34,""jobs_pledged_to_be_retained"":63,""total_jobs"":97}",1
Luzerne,2015-08-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":72,""total_jobs"":72}",1
Luzerne,2015-08-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":100,""total_jobs"":100}",1
Luzerne,2015-01-01,"{""jobs_pledged_to_be_created"":145,""jobs_pledged_to_be_retained"":15,""total_jobs"":160}",1
Luzerne,2015-07-01,"{""jobs_pledged_to_be_created"":2,""jobs_pledged_to_be_retained"":0,""total_jobs"":2}",1
Luzerne,2015-07-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":1,""total_jobs"":2}",1
Luzerne,2015-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":4,""total_jobs"":4}",1
Luzerne,2015-07-01,"{""jobs_pledged_to_be_created"":50,""jobs_pledged_to_be_retained"":7,""total_jobs"":57}",1
Luzerne,2015-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":12,""total_jobs"":12}",1
Luzerne,2015-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":16,""total_jobs"":16}",1
Luzerne,2015-07-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":20,""total_jobs"":21}",1
Luzerne,2015-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":21,""total_jobs"":21}",1
Luzerne,2015-07-01,"{""jobs_pledged_to_be_created"":20,""jobs_pledged_to_be_retained"":24,""total_jobs"":44}",1
Luzerne,2015-07-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":48,""total_jobs"":53}",1
Luzerne,2015-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":71,""total_jobs"":71}",1
Luzerne,2015-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":462,""total_jobs"":462}",1
Luzerne,2015-05-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":68,""total_jobs"":68}",1
Luzerne,2015-11-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":24,""total_jobs"":24}",1
Luzerne,2015-11-01,"{""jobs_pledged_to_be_created"":25,""jobs_pledged_to_be_retained"":78,""total_jobs"":103}",1
Luzerne,2015-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":7,""total_jobs"":7}",1
Luzerne,2015-10-01,"{""jobs_pledged_to_be_created"":25,""jobs_pledged_to_be_retained"":8,""total_jobs"":33}",1
Luzerne,2015-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":18,""total_jobs"":18}",1
Luzerne,2015-10-01,"{""jobs_pledged_to_be_created"":25,""jobs_pledged_to_be_retained"":25,""total_jobs"":50}",1
Luzerne,2015-10-01,"{""jobs_pledged_to_be_created"":3,""jobs_pledged_to_be_retained"":48,""total_jobs"":51}",1
Luzerne,2015-10-01,"{""jobs_pledged_to_be_created"":10,""jobs_pledged_to_be_retained"":97,""total_jobs"":107}",1
Luzerne,2015-09-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":0,""total_jobs"":5}",1
Luzerne,2015-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":7,""total_jobs"":7}",1
Luzerne,2015-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":17,""total_jobs"":17}",1
Luzerne,2015-09-01,"{""jobs_pledged_to_be_created"":15,""jobs_pledged_to_be_retained"":20,""total_jobs"":35}",1
Luzerne,2015-09-01,"{""jobs_pledged_to_be_created"":20,""jobs_pledged_to_be_retained"":20,""total_jobs"":40}",1
Luzerne,2015-09-01,"{""jobs_pledged_to_be_created"":25,""jobs_pledged_to_be_retained"":30,""total_jobs"":55}",1
Luzerne,2015-09-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":120,""total_jobs"":125}",1
Luzerne,2016-04-01,"{""jobs_pledged_to_be_created"":50,""jobs_pledged_to_be_retained"":0,""total_jobs"":50}",1
Luzerne,2016-04-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":17,""total_jobs"":17}",1
Luzerne,2016-04-01,"{""jobs_pledged_to_be_created"":303,""jobs_pledged_to_be_retained"":72,""total_jobs"":375}",1
Luzerne,2016-08-01,"{""jobs_pledged_to_be_created"":48,""jobs_pledged_to_be_retained"":0,""total_jobs"":48}",1
Luzerne,2016-08-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":12,""total_jobs"":12}",1
Luzerne,2016-08-01,"{""jobs_pledged_to_be_created"":10,""jobs_pledged_to_be_retained"":23,""total_jobs"":33}",1
Luzerne,2016-08-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":25,""total_jobs"":25}",1
Luzerne,2016-02-01,"{""jobs_pledged_to_be_created"":4,""jobs_pledged_to_be_retained"":0,""total_jobs"":4}",1
Luzerne,2016-02-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":0,""total_jobs"":5}",1
Luzerne,2016-02-01,"{""jobs_pledged_to_be_created"":43,""jobs_pledged_to_be_retained"":0,""total_jobs"":43}",1
Luzerne,2016-02-01,"{""jobs_pledged_to_be_created"":6,""jobs_pledged_to_be_retained"":4,""total_jobs"":10}",1
Luzerne,2016-02-01,"{""jobs_pledged_to_be_created"":12,""jobs_pledged_to_be_retained"":70,""total_jobs"":82}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":0,""total_jobs"":5}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":10,""jobs_pledged_to_be_retained"":2,""total_jobs"":12}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":3,""total_jobs"":3}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":4,""total_jobs"":4}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":7,""total_jobs"":7}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":11,""total_jobs"":11}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":13,""total_jobs"":13}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":14,""total_jobs"":14}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":4,""jobs_pledged_to_be_retained"":14,""total_jobs"":18}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":24,""total_jobs"":24}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":25,""total_jobs"":25}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":25,""jobs_pledged_to_be_retained"":30,""total_jobs"":55}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":17,""jobs_pledged_to_be_retained"":47,""total_jobs"":64}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":10,""jobs_pledged_to_be_retained"":48,""total_jobs"":58}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":96,""total_jobs"":96}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":97,""total_jobs"":97}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":100,""total_jobs"":100}",1
Luzerne,2016-07-01,"{""jobs_pledged_to_be_created"":2,""jobs_pledged_to_be_retained"":104,""total_jobs"":106}",1
Luzerne,2016-06-01,"{""jobs_pledged_to_be_created"":150,""jobs_pledged_to_be_retained"":0,""total_jobs"":150}",1
Luzerne,2016-03-01,"{""jobs_pledged_to_be_created"":74,""jobs_pledged_to_be_retained"":268,""total_jobs"":342}",1
Luzerne,2016-05-01,"{""jobs_pledged_to_be_created"":3,""jobs_pledged_to_be_retained"":53,""total_jobs"":56}",1
Luzerne,2016-10-01,"{""jobs_pledged_to_be_created"":16,""jobs_pledged_to_be_retained"":0,""total_jobs"":16}",1
Luzerne,2016-10-01,"{""jobs_pledged_to_be_created"":3,""jobs_pledged_to_be_retained"":2,""total_jobs"":5}",1
Luzerne,2016-10-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":5,""total_jobs"":6}",1
Luzerne,2016-10-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":26,""total_jobs"":26}",1
Luzerne,2016-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":3,""total_jobs"":3}",1
Luzerne,2016-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":4,""total_jobs"":4}",1
Luzerne,2016-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":8,""total_jobs"":8}",1
Luzerne,2016-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":10,""total_jobs"":10}",1
Luzerne,2016-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":18,""total_jobs"":18}",1
Luzerne,2016-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":18,""total_jobs"":18}",1
Luzerne,2016-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":20,""total_jobs"":20}",1
Luzerne,2016-09-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":39,""total_jobs"":39}",1
Luzerne,2016-09-01,"{""jobs_pledged_to_be_created"":6,""jobs_pledged_to_be_retained"":120,""total_jobs"":126}",1
Luzerne,2016-09-01,"{""jobs_pledged_to_be_created"":60,""jobs_pledged_to_be_retained"":200,""total_jobs"":260}",1
Lycoming,2015-06-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":26,""total_jobs"":26}",1
Lycoming,2015-05-01,"{""jobs_pledged_to_be_created"":507,""jobs_pledged_to_be_retained"":88,""total_jobs"":595}",1
Lycoming,2016-02-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":7,""total_jobs"":8}",1
Lycoming,2016-07-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":23,""total_jobs"":28}",1
McKean,2016-07-01,"{""jobs_pledged_to_be_created"":5,""jobs_pledged_to_be_retained"":2,""total_jobs"":7}",1
Mercer,2015-06-01,"{""jobs_pledged_to_be_created"":20,""jobs_pledged_to_be_retained"":9,""total_jobs"":29}",1
Mercer,2016-02-01,"{""jobs_pledged_to_be_created"":73,""jobs_pledged_to_be_retained"":258,""total_jobs"":331}",1
Mercer,2016-07-01,"{""jobs_pledged_to_be_created"":1,""jobs_pledged_to_be_retained"":15,""total_jobs"":16}",1
Mercer,2016-10-01,"{""jobs_pledged_to_be_created"":21,""jobs_pledged_to_be_retained"":0,""total_jobs"":21}",1
Mercer,2016-09-01,"{""jobs_pledged_to_be_created"":100,""jobs_pledged_to_be_retained"":0,""total_jobs"":100}",1
Mifflin,2015-04-01,"{""jobs_pledged_to_be_created"":20,""jobs_pledged_to_be_retained"":2,""total_jobs"":22}",1
Mifflin,2015-06-01,"{""jobs_pledged_to_be_created"":150,""jobs_pledged_to_be_retained"":350,""total_jobs"":500}",1
Mifflin,2015-11-01,"{""jobs_pledged_to_be_created"":7,""jobs_pledged_to_be_retained"":87,""total_jobs"":94}",1
Mifflin,2016-02-01,"{""jobs_pledged_to_be_created"":49,""jobs_pledged_to_be_retained"":63,""total_jobs"":112}",1
Mifflin,2016-07-01,"{""jobs_pledged_to_be_created"":250,""jobs_pledged_to_be_retained"":0,""total_jobs"":250}",1
Monroe,2015-12-01,"{""jobs_pledged_to_be_created"":14,""jobs_pledged_to_be_retained"":12,""total_jobs"":26}",1
Monroe,2015-07-01,"{""jobs_pledged_to_be_created"":39,""jobs_pledged_to_be_retained"":0,""total_jobs"":39}",1
Monroe,2015-06-01,"{""jobs_pledged_to_be_created"":20,""jobs_pledged_to_be_retained"":120,""total_jobs"":140}",1
Monroe,2015-06-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":348,""total_jobs"":348}",1
Monroe,2016-08-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":47,""total_jobs"":47}",1
Monroe,2016-02-01,"{""jobs_pledged_to_be_created"":3,""jobs_pledged_to_be_retained"":28,""total_jobs"":31}",1
Monroe,2016-01-01,"{""jobs_pledged_to_be_created"":68,""jobs_pledged_to_be_retained"":0,""total_jobs"":68}",1
Monroe,2016-07-01,"{""jobs_pledged_to_be_created"":600,""jobs_pledged_to_be_retained"":978,""total_jobs"":1578}",1
Monroe,2016-10-01,"{""jobs_pledged_to_be_created"":954,""jobs_pledged_to_be_retained"":0,""total_jobs"":954}",1
Montgomery,2015-06-01,"{""jobs_pledged_to_be_created"":47,""jobs_pledged_to_be_retained"":10,""total_jobs"":57}",1
Montgomery,2015-03-01,"{""jobs_pledged_to_be_created"":60,""jobs_pledged_to_be_retained"":54,""total_jobs"":114}",1
Montgomery,2015-11-01,"{""jobs_pledged_to_be_created"":45,""jobs_pledged_to_be_retained"":0,""total_jobs"":45}",1
Montgomery,2016-02-01,"{""jobs_pledged_to_be_created"":11,""jobs_pledged_to_be_retained"":0,""total_jobs"":11}",1
Montgomery,2016-01-01,"{""jobs_pledged_to_be_created"":197,""jobs_pledged_to_be_retained"":59,""total_jobs"":256}",1
Montgomery,2016-07-01,"{""jobs_pledged_to_be_created"":45,""jobs_pledged_to_be_retained"":0,""total_jobs"":45}",1
Montgomery,2016-07-01,"{""jobs_pledged_to_be_created"":200,""jobs_pledged_to_be_retained"":0,""total_jobs"":200}",1
Montgomery,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":2,""total_jobs"":2}",1
Montgomery,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":2,""total_jobs"":2}",1
Montgomery,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":5,""total_jobs"":5}",1
Montgomery,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":11,""total_jobs"":11}",1
Montgomery,2016-07-01,"{""jobs_pledged_to_be_created"":200,""jobs_pledged_to_be_retained"":50,""total_jobs"":250}",1
Montgomery,2016-07-01,"{""jobs_pledged_to_be_created"":0,""jobs_pledged_to_be_retained"":174,""total_jobs"":174}",1
Montgomery,2016-07-01,"{""jobs_pledged_to_be_created"":2300,""jobs_pledged_to_be_retained"":10200,""total_jobs"":12500}",1
Montgomery,2016-07-01,"{""jobs_pledged_to_be_created"":1700,""jobs_pledged_to_be_retained"":15963,""total_jobs"":17663}",1
Montgomery,2016-06-01,"{""jobs_pledged_to_be_created"":53,""jobs_pledged_to_be_retained"":0,""total_jobs"":53}",1
Montgomery,2016-06-01,"{""jobs_pledged_to_be_created"":30,""jobs_pledged_to_be_retained"":5,""total_jobs"":35}",1
Montgomery,2016-06-01,"{""jobs_pledged_to_be_created"":38,""jobs_pledged_to_be_retained"":7,""total_jobs"":45}",1
Montgomery,2016-06-01,"{""jobs_pledged_to_be_created"":57,""jobs_pledged_to_be_retained"":15,""total_jobs"":72}",1
Montgomery,2016-06-01,"{""jobs_pledged_to_be_created"":15,""jobs_pledged_to_be_retained"":20,""total_jobs"":35}",1
Montgomery,2016-06-01,"{""jobs_pledged_to_be_created"":15,""jobs_pledged_to_be_retained"":35,""total_jobs"":50}",1
Montgomery,2016-10-01,"{""jobs_pledged_to_be_created"":22,""jobs_pledged_to_be_retained"":0,""total_jobs"":22}",1
