county,date,json,data_set_id
Beaver,2011-04-01,"{""ma_children"":15207,""ma_individuals"":31322}",2
Beaver,2011-05-01,"{""ma_children"":15227,""ma_individuals"":31406}",2
Beaver,2011-06-01,"{""ma_children"":15110,""ma_individuals"":31302}",2
Beaver,2011-07-01,"{""ma_children"":15190,""ma_individuals"":31502}",2
Beaver,2011-08-01,"{""ma_children"":15317,""ma_individuals"":31770}",2
Beaver,2011-09-01,"{""ma_children"":15246,""ma_individuals"":31677}",2
Beaver,2011-10-01,"{""ma_children"":15164,""ma_individuals"":31047}",2
Beaver,2011-11-01,"{""ma_children"":14787,""ma_individuals"":29927}",2
Beaver,2011-12-01,"{""ma_children"":14140,""ma_individuals"":29687}",2
Beaver,2012-01-01,"{""ma_children"":14212,""ma_individuals"":29844}",2
Beaver,2012-02-01,"{""ma_children"":14273,""ma_individuals"":29881}",2
Beaver,2012-03-01,"{""ma_children"":14252,""ma_individuals"":29871}",2
Beaver,2012-04-01,"{""ma_children"":14215,""ma_individuals"":29863}",2
Beaver,2012-05-01,"{""ma_children"":14233,""ma_individuals"":29929}",2
Beaver,2012-06-01,"{""ma_children"":14091,""ma_individuals"":29711}",2
Beaver,2012-07-01,"{""ma_children"":14034,""ma_individuals"":29628}",2
Beaver,2012-08-01,"{""ma_children"":14039,""ma_individuals"":29612}",2
Beaver,2012-09-01,"{""ma_children"":13933,""ma_individuals"":29390}",2
Beaver,2012-10-01,"{""ma_children"":13932,""ma_individuals"":29516}",2
Beaver,2012-11-01,"{""ma_children"":13876,""ma_individuals"":29323}",2
Beaver,2012-12-01,"{""ma_children"":13916,""ma_individuals"":29390}",2
Beaver,2013-01-01,"{""ma_children"":14002,""ma_individuals"":29627}",2
Beaver,2013-02-01,"{""ma_children"":13932,""ma_individuals"":29556}",2
Beaver,2013-03-01,"{""ma_children"":13975,""ma_individuals"":29669}",2
Beaver,2013-04-01,"{""ma_children"":13987,""ma_individuals"":29730}",2
Beaver,2013-05-01,"{""ma_children"":13973,""ma_individuals"":29778}",2
Beaver,2013-06-01,"{""ma_children"":13890,""ma_individuals"":29705}",2
Beaver,2013-07-01,"{""ma_children"":13929,""ma_individuals"":29810}",2
Beaver,2013-08-01,"{""ma_children"":13828,""ma_individuals"":29665}",2
Beaver,2013-09-01,"{""ma_children"":13691,""ma_individuals"":29454}",2
Beaver,2013-10-01,"{""ma_children"":13725,""ma_individuals"":29503}",2
Beaver,2013-11-01,"{""ma_children"":13752,""ma_individuals"":29467}",2
Beaver,2013-12-01,"{""ma_children"":13652,""ma_individuals"":29348}",2
Beaver,2014-01-01,"{""ma_children"":13663,""ma_individuals"":29371}",2
Beaver,2014-02-01,"{""ma_children"":13659,""ma_individuals"":29338}",2
Beaver,2014-03-01,"{""ma_children"":13816,""ma_individuals"":29565}",2
Beaver,2014-04-01,"{""ma_children"":13970,""ma_individuals"":29884}",2
Beaver,2014-05-01,"{""ma_children"":13954,""ma_individuals"":29816}",2
Beaver,2014-06-01,"{""ma_children"":13895,""ma_individuals"":29629}",2
Beaver,2014-07-01,"{""ma_children"":14137,""ma_individuals"":29736}",2
Beaver,2014-08-01,"{""ma_children"":14080,""ma_individuals"":29570}",2
Beaver,2014-09-01,"{""ma_children"":14106,""ma_individuals"":29603}",2
Beaver,2014-10-01,"{""ma_children"":14180,""ma_individuals"":29708}",2
Beaver,2014-11-01,"{""ma_children"":14109,""ma_individuals"":29519}",2
Beaver,2014-12-01,"{""ma_children"":14186,""ma_individuals"":29634}",2
Beaver,2015-01-01,"{""ma_children"":14364,""ma_individuals"":31050}",2
Beaver,2015-02-01,"{""ma_children"":14444,""ma_individuals"":31739}",2
Beaver,2015-03-01,"{""ma_children"":14616,""ma_individuals"":32589}",2
Beaver,2015-04-01,"{""ma_children"":14688,""ma_individuals"":33016}",2
Beaver,2015-05-01,"{""ma_children"":14646,""ma_individuals"":33241}",2
Beaver,2015-06-01,"{""ma_children"":14707,""ma_individuals"":33605}",2
Beaver,2015-07-01,"{""ma_children"":14721,""ma_individuals"":33829}",2
Beaver,2015-08-01,"{""ma_children"":14755,""ma_individuals"":34121}",2
Beaver,2015-09-01,"{""ma_children"":14769,""ma_individuals"":34194}",2
Beaver,2015-10-01,"{""ma_children"":14832,""ma_individuals"":34428}",2
Beaver,2015-11-01,"{""ma_children"":14790,""ma_individuals"":34574}",2
Beaver,2015-12-01,"{""ma_children"":14880,""ma_individuals"":35074}",2
Beaver,2016-01-01,"{""ma_children"":14900,""ma_individuals"":35268}",2
Beaver,2016-02-01,"{""ma_children"":14929,""ma_individuals"":35408}",2
Beaver,2016-03-01,"{""ma_children"":14994,""ma_individuals"":35693}",2
Beaver,2016-04-01,"{""ma_children"":14902,""ma_individuals"":35604}",2
Beaver,2016-05-01,"{""ma_children"":14907,""ma_individuals"":35742}",2
Beaver,2016-06-01,"{""ma_children"":14797,""ma_individuals"":35640}",2
Beaver,2016-07-01,"{""ma_children"":14775,""ma_individuals"":35903}",2
Beaver,2016-08-01,"{""ma_children"":14837,""ma_individuals"":35911}",2
Beaver,2016-09-01,"{""ma_children"":14828,""ma_individuals"":35888}",2
Beaver,2016-10-01,"{""ma_children"":14784,""ma_individuals"":35921}",2
Beaver,2016-11-01,"{""ma_children"":14733,""ma_individuals"":35898}",2
Beaver,2016-12-01,"{""ma_children"":14728,""ma_individuals"":36024}",2
Beaver,2017-01-01,"{""ma_children"":14830,""ma_individuals"":36362}",2
Beaver,2017-02-01,"{""ma_children"":14781,""ma_individuals"":36383}",2
Beaver,2017-03-01,"{""ma_children"":14733,""ma_individuals"":36273}",2
Beaver,2017-04-01,"{""ma_children"":14737,""ma_individuals"":36263}",2
Beaver,2017-05-01,"{""ma_children"":14749,""ma_individuals"":36301}",2
Beaver,2017-06-01,"{""ma_children"":14696,""ma_individuals"":36179}",2
Bedford,2003-07-01,"{""ma_children"":3617,""ma_individuals"":6975}",2
Bedford,2003-08-01,"{""ma_children"":3679,""ma_individuals"":7079}",2
Bedford,2003-09-01,"{""ma_children"":3691,""ma_individuals"":7113}",2
Bedford,2003-10-01,"{""ma_children"":3670,""ma_individuals"":7092}",2
Bedford,2003-11-01,"{""ma_children"":3694,""ma_individuals"":7147}",2
Bedford,2003-12-01,"{""ma_children"":3684,""ma_individuals"":7098}",2
Bedford,2004-01-01,"{""ma_children"":3740,""ma_individuals"":7222}",2
Bedford,2004-02-01,"{""ma_children"":3748,""ma_individuals"":7244}",2
Bedford,2004-03-01,"{""ma_children"":3775,""ma_individuals"":7311}",2
Bedford,2004-04-01,"{""ma_children"":3703,""ma_individuals"":7202}",2
Bedford,2004-05-01,"{""ma_children"":3841,""ma_individuals"":7442}",2
Bedford,2004-06-01,"{""ma_children"":3699,""ma_individuals"":7212}",2
Bedford,2004-07-01,"{""ma_children"":3817,""ma_individuals"":7428}",2
Bedford,2004-08-01,"{""ma_children"":3883,""ma_individuals"":7513}",2
Bedford,2004-09-01,"{""ma_children"":3890,""ma_individuals"":7559}",2
Bedford,2004-10-01,"{""ma_children"":3834,""ma_individuals"":7462}",2
Bedford,2004-11-01,"{""ma_children"":3948,""ma_individuals"":7672}",2
Bedford,2004-12-01,"{""ma_children"":3907,""ma_individuals"":7614}",2
Bedford,2005-01-01,"{""ma_children"":3992,""ma_individuals"":7801}",2
Bedford,2005-02-01,"{""ma_children"":3982,""ma_individuals"":7786}",2
Bedford,2005-03-01,"{""ma_children"":3951,""ma_individuals"":7747}",2
Bedford,2005-04-01,"{""ma_children"":4000,""ma_individuals"":7831}",2
Bedford,2005-05-01,"{""ma_children"":3981,""ma_individuals"":7809}",2
Bedford,2005-06-01,"{""ma_children"":3945,""ma_individuals"":7765}",2
Bedford,2005-07-01,"{""ma_children"":3857,""ma_individuals"":7591}",2
Bedford,2005-08-01,"{""ma_children"":3939,""ma_individuals"":7744}",2
Bedford,2005-09-01,"{""ma_children"":3953,""ma_individuals"":7756}",2
Bedford,2005-10-01,"{""ma_children"":3982,""ma_individuals"":7851}",2
Bedford,2005-11-01,"{""ma_children"":4062,""ma_individuals"":7944}",2
Bedford,2005-12-01,"{""ma_children"":4112,""ma_individuals"":8073}",2
Bedford,2006-01-01,"{""ma_children"":4110,""ma_individuals"":8048}",2
Bedford,2006-02-01,"{""ma_children"":4160,""ma_individuals"":8099}",2
Bedford,2006-03-01,"{""ma_children"":4165,""ma_individuals"":8072}",2
Bedford,2006-04-01,"{""ma_children"":4278,""ma_individuals"":8233}",2
Bedford,2006-05-01,"{""ma_children"":4275,""ma_individuals"":8224}",2
Bedford,2006-06-01,"{""ma_children"":4206,""ma_individuals"":8095}",2
Bedford,2006-07-01,"{""ma_children"":4175,""ma_individuals"":8043}",2
Bedford,2006-08-01,"{""ma_children"":4158,""ma_individuals"":8047}",2
Bedford,2006-09-01,"{""ma_children"":4125,""ma_individuals"":8059}",2
Bedford,2006-10-01,"{""ma_children"":4058,""ma_individuals"":7963}",2
Bedford,2006-11-01,"{""ma_children"":3996,""ma_individuals"":7830}",2
Bedford,2006-12-01,"{""ma_children"":4020,""ma_individuals"":7910}",2
Bedford,2007-01-01,"{""ma_children"":3958,""ma_individuals"":7775}",2
Bedford,2007-02-01,"{""ma_children"":3970,""ma_individuals"":7773}",2
Bedford,2007-03-01,"{""ma_children"":3983,""ma_individuals"":7859}",2
Bedford,2007-04-01,"{""ma_children"":4015,""ma_individuals"":7930}",2
Bedford,2007-05-01,"{""ma_children"":4002,""ma_individuals"":7933}",2
Bedford,2007-06-01,"{""ma_children"":3986,""ma_individuals"":7935}",2
Bedford,2007-07-01,"{""ma_children"":4005,""ma_individuals"":7975}",2
Bedford,2007-08-01,"{""ma_children"":3982,""ma_individuals"":7909}",2
Bedford,2007-09-01,"{""ma_children"":4009,""ma_individuals"":7983}",2
Bedford,2007-10-01,"{""ma_children"":4023,""ma_individuals"":8000}",2
Bedford,2007-11-01,"{""ma_children"":3944,""ma_individuals"":7896}",2
Bedford,2007-12-01,"{""ma_children"":3902,""ma_individuals"":7863}",2
Bedford,2008-01-01,"{""ma_children"":3859,""ma_individuals"":7791}",2
Bedford,2008-02-01,"{""ma_children"":3900,""ma_individuals"":7829}",2
Bedford,2008-03-01,"{""ma_children"":3994,""ma_individuals"":8066}",2
Bedford,2008-04-01,"{""ma_children"":3972,""ma_individuals"":8025}",2
Bedford,2008-05-01,"{""ma_children"":3984,""ma_individuals"":8035}",2
Bedford,2008-06-01,"{""ma_children"":3927,""ma_individuals"":7951}",2
Bedford,2008-07-01,"{""ma_children"":3904,""ma_individuals"":7938}",2
Bedford,2008-08-01,"{""ma_children"":3914,""ma_individuals"":8003}",2
Bedford,2008-09-01,"{""ma_children"":3926,""ma_individuals"":8031}",2
Bedford,2008-10-01,"{""ma_children"":3941,""ma_individuals"":8082}",2
Bedford,2008-11-01,"{""ma_children"":3950,""ma_individuals"":8104}",2
Bedford,2008-12-01,"{""ma_children"":4000,""ma_individuals"":8181}",2
Bedford,2009-01-01,"{""ma_children"":4005,""ma_individuals"":8241}",2
Bedford,2009-02-01,"{""ma_children"":4032,""ma_individuals"":8296}",2
Bedford,2009-03-01,"{""ma_children"":4102,""ma_individuals"":8429}",2
Bedford,2009-04-01,"{""ma_children"":4134,""ma_individuals"":8431}",2
Bedford,2009-05-01,"{""ma_children"":4134,""ma_individuals"":8460}",2
Bedford,2009-06-01,"{""ma_children"":4051,""ma_individuals"":8333}",2
Bedford,2009-07-01,"{""ma_children"":4102,""ma_individuals"":8381}",2
Bedford,2009-08-01,"{""ma_children"":4157,""ma_individuals"":8471}",2
Bedford,2009-09-01,"{""ma_children"":4213,""ma_individuals"":8544}",2
Bedford,2009-10-01,"{""ma_children"":4157,""ma_individuals"":8468}",2
Bedford,2009-11-01,"{""ma_children"":4153,""ma_individuals"":8470}",2
Bedford,2009-12-01,"{""ma_children"":4158,""ma_individuals"":8471}",2
Bedford,2010-01-01,"{""ma_children"":4303,""ma_individuals"":8682}",2
Bedford,2010-02-01,"{""ma_children"":4293,""ma_individuals"":8645}",2
Bedford,2010-03-01,"{""ma_children"":4368,""ma_individuals"":8789}",2
Bedford,2010-04-01,"{""ma_children"":4374,""ma_individuals"":8803}",2
Bedford,2010-05-01,"{""ma_children"":4327,""ma_individuals"":8789}",2
Bedford,2010-06-01,"{""ma_children"":4223,""ma_individuals"":8679}",2
Bedford,2010-07-01,"{""ma_children"":4220,""ma_individuals"":8731}",2
Bedford,2010-08-01,"{""ma_children"":4210,""ma_individuals"":8723}",2
Bedford,2010-09-01,"{""ma_children"":4190,""ma_individuals"":8686}",2
Bedford,2010-10-01,"{""ma_children"":4199,""ma_individuals"":8748}",2
Bedford,2010-11-01,"{""ma_children"":4183,""ma_individuals"":8709}",2
Bedford,2010-12-01,"{""ma_children"":4146,""ma_individuals"":8623}",2
Bedford,2011-01-01,"{""ma_children"":4171,""ma_individuals"":8697}",2
Bedford,2011-02-01,"{""ma_children"":4155,""ma_individuals"":8692}",2
Bedford,2011-03-01,"{""ma_children"":4267,""ma_individuals"":8853}",2
Bedford,2011-04-01,"{""ma_children"":4252,""ma_individuals"":8851}",2
Bedford,2011-05-01,"{""ma_children"":4241,""ma_individuals"":8832}",2
Bedford,2011-06-01,"{""ma_children"":4218,""ma_individuals"":8794}",2
Bedford,2011-07-01,"{""ma_children"":4179,""ma_individuals"":8767}",2
Bedford,2011-08-01,"{""ma_children"":4215,""ma_individuals"":8839}",2
Bedford,2011-09-01,"{""ma_children"":4242,""ma_individuals"":8867}",2
Bedford,2011-10-01,"{""ma_children"":4216,""ma_individuals"":8776}",2
Bedford,2011-11-01,"{""ma_children"":4180,""ma_individuals"":8555}",2
Bedford,2011-12-01,"{""ma_children"":3981,""ma_individuals"":8472}",2
Bedford,2012-01-01,"{""ma_children"":3977,""ma_individuals"":8474}",2
Bedford,2012-02-01,"{""ma_children"":3974,""ma_individuals"":8469}",2
Bedford,2012-03-01,"{""ma_children"":3952,""ma_individuals"":8466}",2
Bedford,2012-04-01,"{""ma_children"":3931,""ma_individuals"":8455}",2
Bedford,2012-05-01,"{""ma_children"":3971,""ma_individuals"":8515}",2
Bedford,2012-06-01,"{""ma_children"":3931,""ma_individuals"":8466}",2
Bedford,2012-07-01,"{""ma_children"":3953,""ma_individuals"":8503}",2
Bedford,2012-08-01,"{""ma_children"":3913,""ma_individuals"":8437}",2
Bedford,2012-09-01,"{""ma_children"":3874,""ma_individuals"":8371}",2
Bedford,2012-10-01,"{""ma_children"":3840,""ma_individuals"":8339}",2
Bedford,2012-11-01,"{""ma_children"":3834,""ma_individuals"":8317}",2
Bedford,2012-12-01,"{""ma_children"":3852,""ma_individuals"":8346}",2
Bedford,2013-01-01,"{""ma_children"":3892,""ma_individuals"":8464}",2
Bedford,2013-02-01,"{""ma_children"":3929,""ma_individuals"":8529}",2
Bedford,2013-03-01,"{""ma_children"":3969,""ma_individuals"":8598}",2
Bedford,2013-04-01,"{""ma_children"":4012,""ma_individuals"":8666}",2
Bedford,2013-05-01,"{""ma_children"":4014,""ma_individuals"":8642}",2
Bedford,2013-06-01,"{""ma_children"":3991,""ma_individuals"":8618}",2
Bedford,2013-07-01,"{""ma_children"":4003,""ma_individuals"":8670}",2
Bedford,2013-08-01,"{""ma_children"":3977,""ma_individuals"":8622}",2
Bedford,2013-09-01,"{""ma_children"":3915,""ma_individuals"":8591}",2
Bedford,2013-10-01,"{""ma_children"":3955,""ma_individuals"":8640}",2
Bedford,2013-11-01,"{""ma_children"":3973,""ma_individuals"":8704}",2
Bedford,2013-12-01,"{""ma_children"":3984,""ma_individuals"":8736}",2
Bedford,2014-01-01,"{""ma_children"":4037,""ma_individuals"":8832}",2
Bedford,2014-02-01,"{""ma_children"":4047,""ma_individuals"":8835}",2
Bedford,2014-03-01,"{""ma_children"":4095,""ma_individuals"":8917}",2
Bedford,2014-04-01,"{""ma_children"":4094,""ma_individuals"":8907}",2
Bedford,2014-05-01,"{""ma_children"":4149,""ma_individuals"":8976}",2
Bedford,2014-06-01,"{""ma_children"":4105,""ma_individuals"":8928}",2
Bedford,2014-07-01,"{""ma_children"":4209,""ma_individuals"":9001}",2
Bedford,2014-08-01,"{""ma_children"":4217,""ma_individuals"":8977}",2
Bedford,2014-09-01,"{""ma_children"":4249,""ma_individuals"":9027}",2
Bedford,2014-10-01,"{""ma_children"":4247,""ma_individuals"":9051}",2
Bedford,2014-11-01,"{""ma_children"":4227,""ma_individuals"":9026}",2
Bedford,2014-12-01,"{""ma_children"":4295,""ma_individuals"":9123}",2
Bedford,2015-01-01,"{""ma_children"":4383,""ma_individuals"":9753}",2
Bedford,2015-02-01,"{""ma_children"":4410,""ma_individuals"":9994}",2
Bedford,2015-03-01,"{""ma_children"":4478,""ma_individuals"":10270}",2
Bedford,2015-04-01,"{""ma_children"":4485,""ma_individuals"":10432}",2
Bedford,2015-05-01,"{""ma_children"":4516,""ma_individuals"":10506}",2
Bedford,2015-06-01,"{""ma_children"":4490,""ma_individuals"":10564}",2
Bedford,2015-07-01,"{""ma_children"":4491,""ma_individuals"":10585}",2
Bedford,2015-08-01,"{""ma_children"":4477,""ma_individuals"":10620}",2
Bedford,2015-09-01,"{""ma_children"":4503,""ma_individuals"":10712}",2
Bedford,2015-10-01,"{""ma_children"":4532,""ma_individuals"":10815}",2
Bedford,2015-11-01,"{""ma_children"":4536,""ma_individuals"":10897}",2
Bedford,2015-12-01,"{""ma_children"":4545,""ma_individuals"":11023}",2
Bedford,2016-01-01,"{""ma_children"":4522,""ma_individuals"":11035}",2
Bedford,2016-02-01,"{""ma_children"":4510,""ma_individuals"":11079}",2
Bedford,2016-03-01,"{""ma_children"":4516,""ma_individuals"":11108}",2
Bedford,2016-04-01,"{""ma_children"":4496,""ma_individuals"":11089}",2
Bedford,2016-05-01,"{""ma_children"":4522,""ma_individuals"":11179}",2
Bedford,2016-06-01,"{""ma_children"":4522,""ma_individuals"":11176}",2
Bedford,2016-07-01,"{""ma_children"":4489,""ma_individuals"":11251}",2
Bedford,2016-08-01,"{""ma_children"":4458,""ma_individuals"":11211}",2
Bedford,2016-09-01,"{""ma_children"":4433,""ma_individuals"":11175}",2
Bedford,2016-10-01,"{""ma_children"":4419,""ma_individuals"":11153}",2
